Wall time,Step,Value
1744246217.3139038,200,0.0
1744246218.1261594,400,0.0
1744246218.9364426,600,0.0
1744246219.355911,705,0.125
1744246220.1171005,895,0.15000000596046448
1744246220.7732975,1057,0.1666666716337204
1744246221.3972082,1212,0.1785714328289032
1744246222.0064049,1364,0.1875
1744246222.610232,1515,0.1944444477558136
1744246223.417802,1715,0.17499999701976776
1744246224.218503,1915,0.15909090638160706
1744246224.7334392,2044,0.1875
1744246225.5391843,2244,0.17307692766189575
1744246226.3402548,2444,0.1607142835855484
1744246226.9924936,2605,0.1666666716337204
1744246227.7954314,2805,0.15625
1744246228.6030009,3005,0.14705882966518402
1744246229.411394,3205,0.1388888955116272
1744246230.2133372,3405,0.1315789520740509
1744246231.0248368,3605,0.125
1744246231.6657877,3765,0.130952388048172
1744246232.3624365,3939,0.13636364042758942
1744246232.9899,4094,0.14130434393882751
1744246233.7933464,4294,0.1354166716337204
1744246234.602067,4494,0.12999999523162842
1744246235.4100962,4694,0.12999999523162842
1744246236.0590665,4856,0.14000000059604645
1744246236.466865,4957,0.17000000178813934
1744246237.0968602,5112,0.18000000715255737
1744246237.7750812,5279,0.18000000715255737
1744246238.5825415,5479,0.17000000178813934
1744246239.3917263,5679,0.1599999964237213
1744246240.0191805,5834,0.1599999964237213
1744246240.6484337,5990,0.1599999964237213
1744246241.453096,6190,0.1599999964237213
1744246242.065491,6341,0.17000000178813934
1744246242.8258784,6529,0.1599999964237213
1744246243.631562,6729,0.1599999964237213
1744246244.4373767,6929,0.1599999964237213
1744246245.245892,7129,0.15000000596046448
1744246245.714233,7246,0.17000000178813934
1744246246.5194533,7446,0.17000000178813934
1744246247.1865942,7611,0.18000000715255737
1744246247.990185,7811,0.18000000715255737
1744246248.4160051,7917,0.20999999344348907
1744246249.0186532,8068,0.20999999344348907
1744246249.608318,8216,0.23000000417232513
1744246250.039396,8324,0.25
1744246250.7368789,8491,0.25999999046325684
1744246251.4542456,8665,0.27000001072883606
1744246252.1063435,8823,0.2800000011920929
1744246252.9028683,9023,0.27000001072883606
1744246253.7013257,9223,0.23999999463558197
1744246254.500573,9423,0.20999999344348907
1744246255.1305082,9580,0.20999999344348907
1744246255.7329464,9731,0.2199999988079071
1744246256.322936,9879,0.23999999463558197
1744246256.9850852,10044,0.23999999463558197
1744246257.5495887,10184,0.25
1744246258.1245184,10327,0.27000001072883606
1744246258.4985907,10420,0.28999999165534973
1744246259.2734406,10613,0.28999999165534973
1744246260.0643811,10810,0.30000001192092896
1744246260.6938872,10964,0.3100000023841858
1744246261.498751,11164,0.3100000023841858
1744246262.139064,11322,0.30000001192092896
1744246262.7566905,11474,0.3100000023841858
1744246263.266402,11600,0.3199999928474426
1744246263.7364883,11717,0.3400000035762787
1744246264.405094,11884,0.3199999928474426
1744246265.023412,12038,0.3199999928474426
1744246265.4710917,12149,0.3100000023841858
1744246265.6380668,12190,0.3199999928474426
1744246266.286009,12352,0.33000001311302185
1744246266.848719,12492,0.3400000035762787
1744246266.9716678,12522,0.3700000047683716
1744246267.482768,12650,0.4000000059604645
1744246267.9231737,12759,0.4300000071525574
1744246268.6986234,12953,0.4399999976158142
1744246269.2989986,13103,0.44999998807907104
1744246269.8294692,13236,0.46000000834465027
1744246270.132506,13312,0.4699999988079071
1744246270.3888106,13376,0.5
1744246270.5429504,13414,0.5199999809265137
1744246271.0367548,13537,0.5199999809265137
1744246271.3060977,13604,0.5299999713897705
1744246271.667543,13695,0.550000011920929
1744246272.0974805,13802,0.5699999928474426
1744246272.4185293,13882,0.5899999737739563
1744246272.6706684,13945,0.6299999952316284
1744246272.827878,13984,0.6600000262260437
1744246273.1795053,14072,0.6800000071525574
1744246273.535438,14161,0.6899999976158142
1744246273.8629253,14243,0.699999988079071
1744246274.2398694,14337,0.7300000190734863
1744246274.3778903,14371,0.7599999904632568
1744246274.5745943,14420,0.7799999713897705
1744246275.0330577,14533,0.7599999904632568
1744246275.2695892,14590,0.7799999713897705
1744246275.5872061,14667,0.800000011920929
1744246275.8615808,14735,0.7900000214576721
1744246275.9906583,14767,0.800000011920929
1744246276.3485935,14856,0.800000011920929
1744246276.5329697,14905,0.8299999833106995
1744246276.8402622,14987,0.8399999737739563
1744246276.9564917,15017,0.8600000143051147
1744246277.0434117,15039,0.8700000047683716
1744246277.2352664,15088,0.8700000047683716
1744246277.6908104,15205,0.8500000238418579
1744246277.9763064,15279,0.8600000143051147
1744246278.2392952,15349,0.8500000238418579
1744246278.9931657,15549,0.8199999928474426
1744246279.0649369,15567,0.8299999833106995
1744246279.7415094,15746,0.8199999928474426
1744246279.884039,15784,0.8199999928474426
1744246280.2856615,15892,0.8100000023841858
1744246280.4016943,15922,0.8199999928474426
1744246280.6859455,15998,0.8299999833106995
1744246281.0652122,16100,0.8199999928474426
1744246281.4650223,16208,0.800000011920929
1744246281.9015918,16324,0.7799999713897705
